spayneuter,uniqueid,dateofbite,species,breed,age,gender,borough,zipcode
false,4872,2016-01-03T00:00:00.000,DOG,Pekingese,2,M,Manhattan,10044
true,4873,2016-01-05T00:00:00.000,DOG,TERRIER X,6,M,Manhattan,10038
false,4874,2016-01-04T00:00:00.000,DOG,Yorkshire Terrier,5M,F,Manhattan,10029
false,4875,2016-01-05T00:00:00.000,DOG,PITBULL/ LAB MIX,4M,F,Manhattan,10027
false,4876,2016-01-08T00:00:00.000,DOG,German Shepherd,,U,Manhattan,10013
false,4877,2016-01-02T00:00:00.000,DOG,SHIH TZU/ MALTESE,5,M,Manhattan,10029
true,4878,2016-01-07T00:00:00.000,DOG,Mixed/Other,8,F,Manhattan,
false,4879,2015-12-29T00:00:00.000,DOG,German Shepherd,5,M,Manhattan,
false,4880,2016-01-10T00:00:00.000,DOG,,,U,Manhattan,
false,4881,2016-01-11T00:00:00.000,DOG,Chihuahua,2,M,Manhattan,10065
false,4882,2015-12-22T00:00:00.000,DOG,West High White Terrier,,U,Manhattan,10023
true,4883,2016-01-14T00:00:00.000,DOG,HAVANESE/ SHIH TZU,2,M,Manhattan,10024
false,4884,2016-01-14T00:00:00.000,DOG,,,U,Manhattan,10034
true,4885,2016-01-15T00:00:00.000,DOG,Chihuahua,6,M,Manhattan,
false,4886,2016-01-16T00:00:00.000,DOG,Rottweiler,,U,Manhattan,
false,4887,2016-01-16T00:00:00.000,DOG,,,U,Manhattan,
false,4888,2016-01-17T00:00:00.000,DOG,,,U,Manhattan,10029
true,4889,2016-01-14T00:00:00.000,DOG,MINI POODLE X,9,F,Manhattan,10128
false,4890,2016-01-17T00:00:00.000,DOG,WHITE FORMOSAN MOUNTAIN DOG,,U,Manhattan,
true,4891,2016-01-16T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,3,M,Manhattan,10016
false,4892,2016-01-19T00:00:00.000,DOG,TERRIER,,U,Manhattan,10038
false,4893,2016-01-18T00:00:00.000,DOG,,,U,Manhattan,10011
true,4894,2016-01-20T00:00:00.000,DOG,BASENJI,2,M,Manhattan,10011
true,4895,2016-01-17T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,5,F,Manhattan,10033
false,4896,2016-01-21T00:00:00.000,DOG,Shih Tzu,5,M,Manhattan,10028
false,4897,2016-01-12T00:00:00.000,DOG,,,U,Manhattan,10003
false,4898,2016-01-22T00:00:00.000,DOG,GOLDEN RETRIEVER MIX,,U,Manhattan,10029
false,4899,2016-01-22T00:00:00.000,DOG,"Poodle, Standard",,U,Manhattan,10040
true,4900,2016-01-24T00:00:00.000,DOG,WESTIE/POODLE,5,M,Manhattan,10025
false,4901,2016-01-23T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,Manhattan,10030
false,4902,2016-01-23T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,Manhattan,10027
true,4903,2016-01-20T00:00:00.000,DOG,PUGGLE,9,M,Manhattan,10019
false,4904,2016-01-22T00:00:00.000,DOG,SHEPHERD,,U,Manhattan,
false,4905,2016-01-22T00:00:00.000,DOG,Golden Retriever,,U,Manhattan,
false,4906,2016-01-24T00:00:00.000,DOG,,,U,Manhattan,10025
true,4907,2016-01-26T00:00:00.000,DOG,HOUND X,,M,Manhattan,10029
true,4908,2016-01-24T00:00:00.000,DOG,Chihuahua,16,M,Manhattan,10029
true,4909,2016-01-27T00:00:00.000,DOG,Mixed/Other,3,F,Manhattan,
true,4910,2016-01-31T00:00:00.000,DOG,VIZSLA/LAB/PIT,4,M,Manhattan,10028
false,4911,2016-01-17T00:00:00.000,DOG,,,U,Manhattan,10034
false,4912,2016-01-29T00:00:00.000,DOG,Beagle,,U,Manhattan,10027
true,4913,2016-01-08T00:00:00.000,DOG,Bull dog,6,M,Manhattan,10019
true,4914,2016-01-29T00:00:00.000,DOG,Jack Russ,8,M,Manhattan,
true,4915,2016-01-31T00:00:00.000,DOG,Lhasa Apso,6,M,Manhattan,10025
true,4916,2016-01-31T00:00:00.000,DOG,Yorkshire Terrier,5,M,Manhattan,10029
false,4917,2016-01-31T00:00:00.000,DOG,NOVA SCOTIA DUCK TOLLING TERRIER,,U,Manhattan,10023
false,4918,2016-01-29T00:00:00.000,DOG,Shih Tzu,,U,Manhattan,10011
false,4919,2016-02-01T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,Manhattan,10026
false,4920,2016-01-30T00:00:00.000,DOG,Shih Tzu,,M,Manhattan,10033
false,4921,2016-02-01T00:00:00.000,DOG,,,U,Manhattan,
false,4922,2016-01-31T00:00:00.000,DOG,,,U,Manhattan,
false,4923,2016-02-02T00:00:00.000,DOG,,,U,Manhattan,
true,4924,2016-02-03T00:00:00.000,DOG,AUSTRALIAN CATTLE DOG,7,M,Manhattan,10035
true,4925,2016-02-05T00:00:00.000,DOG,Pit Bull,3,M,Manhattan,10025
false,4926,2016-02-05T00:00:00.000,DOG,Beagle,,U,Manhattan,10014
true,4927,2016-02-08T00:00:00.000,DOG,Labrador Retriever Crossbreed,10,M,Manhattan,10128
true,4928,2016-02-07T00:00:00.000,DOG,Dachshund Smooth Coat,12,F,Manhattan,10062
true,4929,2016-02-07T00:00:00.000,DOG,COLLIE,3,M,Manhattan,10024
false,4930,2016-02-07T00:00:00.000,DOG,Yorkshire Terrier,,U,Manhattan,10031
true,4931,2016-02-08T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,Manhattan,10029
false,4932,2016-02-07T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10029
false,4933,2016-02-07T00:00:00.000,DOG,Lhasa Apso,,U,Manhattan,10029
false,4934,2016-02-09T00:00:00.000,DOG,Shih Tzu,2,M,Manhattan,10037
false,4935,2016-02-09T00:00:00.000,DOG,Doberman Pinscher,,U,Manhattan,10017
false,4936,2016-02-11T00:00:00.000,DOG,Chow Chow,14,M,Manhattan,10128
false,4937,2016-02-12T00:00:00.000,DOG,,,U,Manhattan,10028
false,4938,2016-02-12T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10032
false,4939,2016-02-13T00:00:00.000,DOG,Pit Bull,,F,Manhattan,10035
false,4940,2016-02-14T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,6,M,Manhattan,10029
false,4941,2016-02-14T00:00:00.000,DOG,SPITZ,,U,Manhattan,10037
false,4942,2016-02-13T00:00:00.000,DOG,AMERICAN PIT TER/LABRADOR RETR,5,F,Manhattan,
false,4943,2016-02-13T00:00:00.000,DOG,Rottweiler,3M,M,Manhattan,10019
false,4944,2016-02-14T00:00:00.000,DOG,CAN TERRIER MIX,5,U,Manhattan,10012
true,4945,2016-02-10T00:00:00.000,DOG,Shih Tzu,13,M,Manhattan,10065
false,4946,2016-02-17T00:00:00.000,DOG,,,U,Manhattan,
false,4947,2016-02-12T00:00:00.000,DOG,Jack Russ,3,M,Manhattan,10029
false,4948,2016-01-28T00:00:00.000,DOG,,,U,Manhattan,10014
true,4949,2016-02-18T00:00:00.000,DOG,WEST HIGHLAND TERR,4,M,Manhattan,10023
false,4950,2016-02-18T00:00:00.000,DOG,Chihuahua,5,M,Manhattan,10031
true,4951,2016-02-17T00:00:00.000,DOG,Dachshund Smooth Coat,10,M,Manhattan,10033
true,4952,2016-02-18T00:00:00.000,DOG,Pit Bull,2,M,Manhattan,
true,4953,2016-02-20T00:00:00.000,DOG,Bichon Frise,10,M,Manhattan,10002
false,4954,2016-02-21T00:00:00.000,DOG,Labrador Retriever,,U,Manhattan,10024
true,4955,2016-02-19T00:00:00.000,DOG,CHIHUAHUA/TERRIER,3,M,Manhattan,10023
true,4956,2016-02-19T00:00:00.000,DOG,Bull dog,2,M,Manhattan,10011
false,4957,2016-02-21T00:00:00.000,DOG,,,U,Manhattan,
true,4958,2016-02-21T00:00:00.000,DOG,Bichon Frise,2,F,Manhattan,10016
false,4959,2016-02-21T00:00:00.000,DOG,,,U,Manhattan,10003
false,4960,2016-02-19T00:00:00.000,DOG,Golden Retriever,,U,Manhattan,10069
true,4961,2016-02-19T00:00:00.000,DOG,YORKIE POO,7,M,Manhattan,10065
true,4962,2016-02-25T00:00:00.000,DOG,Bull dog,2,M,Manhattan,10021
false,4963,2016-02-14T00:00:00.000,DOG,Mixed/Other,,U,Manhattan,
true,4964,2016-02-24T00:00:00.000,DOG,Labrador Retriever,2,M,Manhattan,10075
true,4965,2016-02-21T00:00:00.000,DOG,SHEPHERD X,5,F,Manhattan,
false,4966,2016-02-23T00:00:00.000,DOG,,,U,Manhattan,
false,4967,2016-02-24T00:00:00.000,DOG,Beagle,,U,Manhattan,
true,4968,2016-02-26T00:00:00.000,DOG,PITBULL/LAB MIX,1,F,Manhattan,10012
false,4969,2016-02-24T00:00:00.000,DOG,Dachshund Smooth Coat,,U,Manhattan,10128
true,4970,2016-02-28T00:00:00.000,DOG,AUSTRALIAN CATTLE DOG,6,M,Manhattan,10010
false,4971,2016-02-28T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,4972,2016-02-27T00:00:00.000,DOG,,,U,Manhattan,10030
true,4973,2016-02-29T00:00:00.000,DOG,Miniature Pinscher,6,F,Manhattan,10069
false,4974,2016-02-29T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10027
false,4975,2016-02-27T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,3,U,Manhattan,10028
true,4976,2016-03-01T00:00:00.000,DOG,Golden Retriever,13,F,Manhattan,10012
false,4977,2016-03-02T00:00:00.000,DOG,,,U,Manhattan,
true,4978,2016-03-02T00:00:00.000,DOG,Labrador Retriever,5,M,Manhattan,10010
false,4979,2016-03-03T00:00:00.000,DOG,,,U,Manhattan,10026
false,4980,2016-03-02T00:00:00.000,DOG,CHIHUAHUA/DACHSCHUND,2M,F,Manhattan,
false,4981,2016-02-24T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10128
false,4982,2016-02-25T00:00:00.000,DOG,PATTERDALE TERRIER,3,M,Manhattan,10024
true,4983,2016-03-04T00:00:00.000,DOG,German Shepherd,7,F,Manhattan,10035
true,4984,2016-03-03T00:00:00.000,DOG,Cairn Terrier,4,F,Manhattan,10024
false,4985,2016-03-08T00:00:00.000,DOG,,,U,Manhattan,
false,4986,2016-03-08T00:00:00.000,DOG,GOLDEN RETRIEVER/ ROTTWEILER,4,F,Manhattan,10029
false,4987,2016-03-11T00:00:00.000,DOG,Shih Tzu,,U,Manhattan,
true,4988,2016-02-16T00:00:00.000,DOG,AUSTRALIAN CATTLE DOG MIX,9,M,Manhattan,10028
false,4989,2016-03-15T00:00:00.000,DOG,Shih Tzu,7,M,Manhattan,10032
true,4990,2016-03-11T00:00:00.000,DOG,BASSET HOUND MIX,4M,F,Manhattan,10016
false,4991,2016-03-11T00:00:00.000,DOG,,,U,Manhattan,
false,4992,2016-03-11T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,4993,2016-03-10T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10128
false,4994,2016-03-15T00:00:00.000,DOG,German Shepherd,,U,Manhattan,
false,4995,2016-03-13T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,Manhattan,10029
false,4996,2016-03-15T00:00:00.000,DOG,Australian Shepherd,2,M,Manhattan,
false,4997,2016-03-20T00:00:00.000,DOG,TERRIER,,U,Manhattan,10024
false,4998,2016-03-20T00:00:00.000,DOG,,,U,Manhattan,
false,4999,2016-03-19T00:00:00.000,DOG,,,U,Manhattan,10011
false,5000,2016-03-19T00:00:00.000,DOG,,,U,Manhattan,
false,5001,2016-03-20T00:00:00.000,DOG,,,U,Manhattan,10036
true,5002,2016-03-19T00:00:00.000,DOG,Cocker Spaniel,10,M,Manhattan,10009
true,5003,2016-03-19T00:00:00.000,DOG,SCHNOODLE,6,M,Manhattan,10022
false,5004,2016-03-22T00:00:00.000,DOG,Chihuahua,10M,F,Manhattan,10029
false,5005,2016-03-22T00:00:00.000,DOG,Chihuahua,10M,F,Manhattan,10029
true,5006,2016-03-17T00:00:00.000,DOG,MORKIE,6,F,Manhattan,10023
true,5007,2016-03-17T00:00:00.000,DOG,American Staffordshire Terrier,4,M,Manhattan,10030
true,5008,2016-03-22T00:00:00.000,DOG,Maltese,1,M,Manhattan,10002
false,5009,2016-03-23T00:00:00.000,DOG,,,U,Manhattan,
false,5010,2016-03-20T00:00:00.000,DOG,Mixed/Other,,U,Manhattan,10034
false,5011,2016-03-23T00:00:00.000,DOG,AMERICAN PITBULL/ LABRADOR RETRIEVER,6,F,Manhattan,
true,5012,2016-03-26T00:00:00.000,DOG,Jack Russ,15,M,Manhattan,10028
false,5013,2016-03-26T00:00:00.000,DOG,,,U,Manhattan,10024
false,5014,2016-03-26T00:00:00.000,DOG,,,U,Manhattan,
false,5015,2016-03-26T00:00:00.000,DOG,Pit Bull,5M,M,Manhattan,10027
false,5016,2016-03-27T00:00:00.000,DOG,Yorkshire Terrier,,U,Manhattan,10023
false,5017,2016-03-25T00:00:00.000,DOG,Bull dog,5,M,Manhattan,10027
false,5018,2016-03-24T00:00:00.000,DOG,"Bull Dog, French",,U,Manhattan,10023
true,5019,2016-03-26T00:00:00.000,DOG,TERRIER,2M,F,Manhattan,10016
true,5020,2016-03-24T00:00:00.000,DOG,Yorkshire Terrier,1,F,Manhattan,10013
true,5021,2016-03-13T00:00:00.000,DOG,BEAGLE/JACK RUSSELL,8,F,Manhattan,10024
false,5022,2016-03-30T00:00:00.000,DOG,,,U,Manhattan,
true,5023,2016-03-29T00:00:00.000,DOG,TERRIER MIX,8M,M,Manhattan,10016
false,5024,2016-03-30T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10019
false,5025,2016-03-25T00:00:00.000,DOG,Irish Wolfhound,2,F,Manhattan,10025
false,5026,2016-04-04T00:00:00.000,DOG,,,U,Manhattan,10028
false,5027,2016-04-02T00:00:00.000,DOG,MALTIPOO,4,M,Manhattan,10027
false,5028,2016-04-05T00:00:00.000,DOG,WEST HIGHLAND TERRIER/ YORKSHIRE TERRIER,1,M,Manhattan,
false,5029,2016-04-02T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10003
false,5030,2016-04-02T00:00:00.000,DOG,BOXER/SHEPHERD X,,U,Manhattan,10026
false,5031,2016-04-03T00:00:00.000,DOG,Maltese,6,M,Manhattan,
true,5032,2016-04-04T00:00:00.000,DOG,Vizsla,4,F,Manhattan,10036
false,5033,2016-04-03T00:00:00.000,DOG,West High White Terrier,3,F,Manhattan,
false,5034,2016-04-05T00:00:00.000,DOG,,,U,Manhattan,
true,5035,2016-04-05T00:00:00.000,DOG,Mixed/Other,3.5,M,Manhattan,
true,5036,2016-04-08T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,Manhattan,10002
true,5037,2016-04-08T00:00:00.000,DOG,Maltese,3,M,Manhattan,10032
true,5038,2016-04-07T00:00:00.000,DOG,Pit Bull,4,M,Manhattan,10029
false,5039,2016-04-07T00:00:00.000,DOG,,,U,Manhattan,
false,5040,2016-04-07T00:00:00.000,DOG,Chihuahua,,U,Manhattan,10023
false,5041,2016-04-08T00:00:00.000,DOG,POMSKI,2,M,Manhattan,10034
false,5042,2016-04-10T00:00:00.000,DOG,,,U,Manhattan,10031
false,5043,2016-04-12T00:00:00.000,DOG,Mixed/Other,,U,Manhattan,
false,5044,2016-04-09T00:00:00.000,DOG,BOXER/PITBULL MIX,2,F,Manhattan,10029
true,5045,2016-04-12T00:00:00.000,DOG,Maltese,3,M,Manhattan,10021
false,5046,2016-04-09T00:00:00.000,DOG,Rottweiler,2,M,Manhattan,10029
true,5047,2016-04-09T00:00:00.000,DOG,Dachshund Smooth Coat,4M,M,Manhattan,10016
true,5048,2016-04-09T00:00:00.000,DOG,COLLIE/TERRIER MIX,4M,F,Manhattan,10016
false,5049,2016-04-13T00:00:00.000,DOG,German Shepherd,,M,Manhattan,10027
false,5050,2016-04-13T00:00:00.000,DOG,,,U,Manhattan,
false,5051,2016-04-16T00:00:00.000,DOG,American Staffordshire Terrier,1,M,Manhattan,10029
false,5052,2016-04-14T00:00:00.000,DOG,,,U,Manhattan,
true,5053,2016-04-15T00:00:00.000,DOG,Labrador Retriever,4M,M,Manhattan,10016
true,5054,2016-04-12T00:00:00.000,DOG,Labrador Retriever,2,F,Manhattan,10028
false,5055,2016-04-15T00:00:00.000,DOG,,,U,Manhattan,10014
false,5056,2016-04-15T00:00:00.000,DOG,Pomeranian,8,M,Manhattan,10033
false,5057,2016-04-15T00:00:00.000,DOG,,,U,Manhattan,
false,5058,2016-04-18T00:00:00.000,DOG,Bull dog,,U,Manhattan,10029
false,5059,2016-04-19T00:00:00.000,DOG,AUSTRALIAN CATTLE DOG,7,M,Manhattan,10009
true,5060,2016-04-16T00:00:00.000,DOG,ROTWEILLER/LABRADOR RETRIEVER,4,F,Manhattan,10014
false,5061,2016-04-01T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10002
true,5062,2016-04-19T00:00:00.000,DOG,Pit Bull,,M,Manhattan,10034
false,5063,2016-04-18T00:00:00.000,DOG,,,U,Manhattan,10028
true,5064,2016-04-17T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,3,F,Manhattan,10029
false,5065,2016-04-11T00:00:00.000,DOG,,,U,Manhattan,10033
false,5066,2016-04-21T00:00:00.000,DOG,TERRIER,,U,Manhattan,
true,5067,2016-04-15T00:00:00.000,DOG,Pit Bull,3,F,Manhattan,10031
false,5068,2016-04-13T00:00:00.000,DOG,Bichon Frise,7,F,Manhattan,
false,5069,2016-04-25T00:00:00.000,DOG,Shih Tzu,11 YRS,F,Manhattan,10128
false,5070,2016-04-25T00:00:00.000,DOG,"NOT SURE, RESCUE",2 YRS,F,Manhattan,10128
true,5071,2016-04-23T00:00:00.000,DOG,German Shepherd,3,M,Manhattan,
false,5072,2016-04-22T00:00:00.000,DOG,Miniature Pinscher,,U,Manhattan,10013
false,5073,2016-04-23T00:00:00.000,DOG,,,U,Manhattan,10014
false,5074,2016-04-22T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10029
true,5075,2016-04-25T00:00:00.000,DOG,BEAGLE/HUSKY,4 YRS,M,Manhattan,10028
true,5076,2016-04-27T00:00:00.000,DOG,Maltese,11,M,Manhattan,10065
true,5077,2016-04-26T00:00:00.000,DOG,Brittany Spaniel,10 YRS,F,Manhattan,
false,5078,2016-04-23T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10035
true,5079,2016-04-25T00:00:00.000,DOG,TERRIER,4,M,Manhattan,10011
false,5080,2016-04-26T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,5081,2016-04-27T00:00:00.000,DOG,Bull dog,,U,Manhattan,10023
false,5082,2016-04-27T00:00:00.000,DOG,Jack Russ,,U,Manhattan,10023
false,5083,2016-04-26T00:00:00.000,DOG,,,U,Manhattan,
true,5084,2016-04-30T00:00:00.000,DOG,BOXER,7,F,Manhattan,10025
false,5085,2016-04-26T00:00:00.000,DOG,"Dachshund, Long Haired",5,M,Manhattan,10032
false,5086,2016-04-27T00:00:00.000,DOG,SHEPHERD,,U,Manhattan,
false,5087,2016-05-02T00:00:00.000,DOG,,,U,Manhattan,10036
false,5088,2016-04-25T00:00:00.000,DOG,German Shepherd Crossbreed,4,M,Manhattan,10029
false,5089,2015-05-02T00:00:00.000,DOG,JACK RUSSELL MIX,,F,Manhattan,10001
false,5090,2016-04-30T00:00:00.000,DOG,,,U,Manhattan,
false,5091,2016-04-30T00:00:00.000,DOG,,,U,Manhattan,
false,5092,2016-04-30T00:00:00.000,DOG,Bull dog,,U,Manhattan,
true,5093,2016-04-12T00:00:00.000,DOG,Mixed/Other,5,F,Manhattan,10023
false,5094,2016-04-28T00:00:00.000,DOG,,,U,Manhattan,
false,5095,2016-05-04T00:00:00.000,DOG,Golden Retriever,,U,Manhattan,10023
false,5096,2016-05-01T00:00:00.000,DOG,Pomeranian,,U,Manhattan,
false,5097,2016-05-04T00:00:00.000,DOG,"Poodle, Standard",11,M,Manhattan,
false,5098,2016-05-05T00:00:00.000,DOG,IRISH WOLFHOUND/GERMAN SHEPHERD,8,M,Manhattan,10034
false,5099,2016-05-05T00:00:00.000,DOG,Pug,,U,Manhattan,10014
false,5100,2016-05-08T00:00:00.000,DOG,Maltese,8,M,Manhattan,10040
false,5101,2016-04-30T00:00:00.000,DOG,MASTIFF MIX,4,M,Manhattan,10023
false,5102,2016-05-05T00:00:00.000,DOG,,,U,Manhattan,10031
true,5103,2016-05-09T00:00:00.000,DOG,Havanese,5,M,Manhattan,10017
false,5104,2016-05-06T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10035
false,5105,2016-05-10T00:00:00.000,DOG,"Poodle, Standard",,U,Manhattan,
false,5106,2016-05-07T00:00:00.000,DOG,,,U,Manhattan,10025
false,5107,2016-04-27T00:00:00.000,DOG,,,U,Manhattan,10024
false,5108,2016-05-09T00:00:00.000,DOG,Chihuahua,,U,Manhattan,
false,5109,2016-05-08T00:00:00.000,DOG,,,U,Manhattan,
true,5110,2016-05-05T00:00:00.000,DOG,LAB. RET./HOUND MIX,6,M,Manhattan,
true,5111,2016-05-08T00:00:00.000,DOG,COLLIE MIX,1 1/2 YRS,M,Manhattan,
false,5112,2016-05-08T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,2,M,Manhattan,10029
false,5113,2016-05-06T00:00:00.000,DOG,TERRIER,,U,Manhattan,
false,5114,2016-05-11T00:00:00.000,DOG,,,U,Manhattan,10027
false,5115,2016-05-05T00:00:00.000,DOG,TERRIER,,U,Manhattan,
true,5116,2016-05-14T00:00:00.000,DOG,Chihuahua,6,M,Manhattan,10019
true,5117,2016-05-15T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,4 YRS,M,Manhattan,10027
true,5118,2016-05-12T00:00:00.000,DOG,MASTIFF,2 YRS,M,Manhattan,
true,5119,2016-05-16T00:00:00.000,DOG,Labrador Retriever,1,F,Manhattan,10016
false,5120,2016-05-17T00:00:00.000,DOG,,,U,Manhattan,10012
true,5121,2016-05-15T00:00:00.000,DOG,SCOTTIE/LHASA AHPSO,14,F,Manhattan,10028
false,5122,2016-05-15T00:00:00.000,DOG,,,U,Manhattan,10003
true,5123,2016-05-23T00:00:00.000,DOG,,,U,Manhattan,10002
false,5124,2016-05-20T00:00:00.000,DOG,SHIH TZU MIX,2,M,Manhattan,10032
true,5125,2016-05-23T00:00:00.000,DOG,GOLDEN POODLE,5,M,Manhattan,
true,5126,2016-05-24T00:00:00.000,DOG,Cotton De Tulear,5,M,Manhattan,10009
false,5127,2016-05-23T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,5128,2016-05-24T00:00:00.000,DOG,,,U,Manhattan,
true,5129,2016-05-20T00:00:00.000,DOG,"Poodle, Miniature",1,M,Manhattan,10032
true,5130,2016-05-23T00:00:00.000,DOG,MIKI,7,M,Manhattan,10128
false,5131,2016-05-24T00:00:00.000,DOG,,,U,Manhattan,
false,5132,2016-05-24T00:00:00.000,DOG,,,U,Manhattan,
false,5133,2016-05-24T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10016
true,5134,2016-05-25T00:00:00.000,DOG,Bouvier Des Flandres,1,F,Manhattan,10024
false,5135,2016-05-22T00:00:00.000,DOG,GERMAN SHEPERD POINT MIX,2,F,Manhattan,
false,5136,2016-05-25T00:00:00.000,DOG,Pomeranian,,U,Manhattan,
true,5137,2016-05-11T00:00:00.000,DOG,Chihuahua Crossbreed,2,M,Manhattan,10025
false,5138,2016-05-14T00:00:00.000,DOG,,,U,Manhattan,10128
false,5139,2016-05-20T00:00:00.000,DOG,,,U,Manhattan,10014
false,5140,2016-05-27T00:00:00.000,DOG,Chow Chow,,U,Manhattan,
false,5141,2016-05-29T00:00:00.000,DOG,,,U,Manhattan,10003
true,5142,2016-05-30T00:00:00.000,DOG,MALTESE POODLE MIX,4,M,Manhattan,10002
false,5143,2016-05-28T00:00:00.000,DOG,Chihuahua,,U,Manhattan,10032
false,5144,2016-05-29T00:00:00.000,DOG,,,U,Manhattan,
false,5145,2016-05-31T00:00:00.000,DOG,Pit Bull,10 YRS,F,Manhattan,10025
true,5146,2016-05-28T00:00:00.000,DOG,MINI PINSCHER/YORKSHIRE TERRIER,4,F,Manhattan,10025
false,5147,2016-05-31T00:00:00.000,DOG,Pug,,U,Manhattan,10023
false,5148,2016-05-25T00:00:00.000,DOG,Shih Tzu,10,M,Manhattan,10029
false,5149,2016-05-30T00:00:00.000,DOG,"Poodle, Standard",,U,Manhattan,
false,5150,2016-05-31T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10009
false,5151,2016-05-21T00:00:00.000,DOG,RHODESIAN RIDGEBACK/SHEPHERD X,,U,Manhattan,
false,5152,2016-06-02T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10002
false,5153,2016-06-04T00:00:00.000,DOG,SHIH TZU/ POMERANINAN,,F,Manhattan,10016
true,5154,2016-06-04T00:00:00.000,DOG,Shih Tzu,3,M,Manhattan,10039
false,5155,2016-06-06T00:00:00.000,DOG,TEACUP YORKSHIRE,,U,Manhattan,10035
false,5156,2016-06-08T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,4,F,Manhattan,10029
false,5157,2016-05-28T00:00:00.000,DOG,Shih Tzu,5,F,Manhattan,10128
true,5158,2016-06-14T00:00:00.000,DOG,Yorkshire Terrier,12,M,Manhattan,10065
false,5159,2016-06-09T00:00:00.000,DOG,Chihuahua,1,M,Manhattan,10035
true,5160,2016-06-10T00:00:00.000,DOG,Dachshund Smooth Coat,1,M,Manhattan,
false,5161,2016-06-10T00:00:00.000,DOG,,,U,Manhattan,10025
false,5162,2016-06-11T00:00:00.000,DOG,Pit Bull,,F,Manhattan,
false,5163,2016-06-13T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10034
true,5164,2016-06-14T00:00:00.000,DOG,Pit Bull,1,M,Manhattan,10035
true,5165,2016-06-14T00:00:00.000,DOG,AMERICAN BULLY MIX,5,M,Manhattan,10069
false,5166,2016-06-16T00:00:00.000,DOG,Yorkshire Terrier,,F,Manhattan,10028
false,5167,2016-06-16T00:00:00.000,DOG,,,U,Manhattan,10023
true,5168,2016-06-05T00:00:00.000,DOG,GERMAN SHEPARD MIX,3M,M,Manhattan,10016
true,5169,2016-06-18T00:00:00.000,DOG,PITBULL/LABRADOR RETRIEVER,5M,F,Manhattan,10026
true,5170,2016-06-17T00:00:00.000,DOG,PIT BULL,2018-04-06T00:00:00.000,M,Manhattan,10028
true,5171,2016-06-20T00:00:00.000,DOG,TERRIER,3M,F,Manhattan,10016
false,5172,2016-06-19T00:00:00.000,DOG,Boxer,,U,Manhattan,10013
false,5299,2016-07-07T00:00:00.000,DOG,Labrador Retriever,,U,Manhattan,
true,5173,2016-06-18T00:00:00.000,DOG,BORDER COLLIE/ POODLE,6,M,Manhattan,10028
true,5174,2016-06-16T00:00:00.000,DOG,Miniature Pinscher,10,M,Manhattan,
true,5175,2016-06-19T00:00:00.000,DOG,Golden Retriever,6,M,Manhattan,
false,5176,2016-06-21T00:00:00.000,DOG,Pit Bull,,M,Manhattan,10031
false,5177,2016-06-20T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,Manhattan,10029
false,5178,2016-06-19T00:00:00.000,DOG,,,U,Manhattan,
true,5179,2016-06-20T00:00:00.000,DOG,Border Terrier,1,M,Manhattan,10027
false,5180,2016-06-21T00:00:00.000,DOG,Mixed/Other,,U,Manhattan,
false,5181,2016-06-17T00:00:00.000,DOG,,,U,Manhattan,10128
false,5182,2016-06-22T00:00:00.000,DOG,PIT TERRIER MIX,,U,Manhattan,10003
false,5183,2016-06-20T00:00:00.000,DOG,GOLDEN DOODLE,,U,Manhattan,10038
